124292845.257904	-75.300040
124376039.933444	-68.675470
124459234.608985	-71.954280
124542429.284526	-71.696700
124625623.960067	-72.223280
124708818.635607	-71.146780
124792013.311148	-69.716530
124875207.986689	-72.618900
124958402.662230	-72.787640
125041597.337770	-70.951520
125124792.013311	-72.377200
125207986.688852	-70.433940
125291181.364393	-70.432950
125374376.039933	-70.485080
125457570.715474	-72.215190
125540765.391015	-72.510870
125623960.066556	-71.820150
125707154.742097	-72.577140
125790349.417637	-71.864300
125873544.093178	-71.705720
125956738.768719	-71.722450
126039933.444260	-68.788410
126123128.119800	-72.770500
126206322.795341	-70.314360
126289517.470882	-71.392780
126372712.146423	-73.090030
126455906.821963	-72.661580
126539101.497504	-70.606960
126622296.173045	-73.164860
126705490.848586	-72.702740
126788685.524126	-70.472470
126871880.199667	-70.952580
126955074.875208	-73.224400
127038269.550749	-71.508670
127121464.226290	-74.719050
127204658.901830	-74.235990
127287853.577371	-70.835840
127371048.252912	-70.359060
127454242.928453	-72.765720
127537437.603993	-69.245160
127620632.279534	-68.400830
127703826.955075	-69.871820
127787021.630616	-70.872220
127870216.306156	-67.603200
127953410.981697	-70.956710
128036605.657238	-70.241420
128119800.332779	-77.356710
128202995.008319	-68.986050
128286189.683860	-70.913860
128369384.359401	-72.219280
128452579.034942	-68.937280
128535773.710483	-70.470470
128618968.386023	-71.167890
128702163.061564	-68.706920
128785357.737105	-69.600570
128868552.412646	-70.580410
128951747.088186	-73.229370
129034941.763727	-68.027460
129118136.439268	-70.294290
129201331.114809	-72.707240
129284525.790349	-72.539950
129367720.465890	-69.743500
129450915.141431	-70.827800
129534109.816972	-71.477300
129617304.492512	-75.933850
129700499.168053	-69.686630
129783693.843594	-74.445910
129866888.519135	-71.489330
129950083.194676	-69.923140
130033277.870216	-70.760530
130116472.545757	-70.736570
130199667.221298	-72.210190
130282861.896839	-73.724590
130366056.572379	-73.125340
130449251.247920	-71.081420
130532445.923461	-68.787190
130615640.599002	-70.283750
130698835.274542	-72.009410
130782029.950083	-71.837880
130865224.625624	-73.627050
130948419.301165	-72.697730
131031613.976705	-71.950710
131114808.652246	-67.762280
131198003.327787	-71.304320
131281198.003328	-71.783700
131364392.678869	-71.320300
131447587.354409	-71.438530
131530782.029950	-71.402920
131613976.705491	-68.872690
131697171.381032	-70.894600
131780366.056572	-71.618850
131863560.732113	-73.944880
131946755.407654	-68.492370
132029950.083195	-73.162810
132113144.758735	-70.719620
132196339.434276	-73.415750
132279534.109817	-69.124050
132362728.785358	-73.789380
132445923.460899	-70.626510
132529118.136439	-73.169730
132612312.811980	-74.087960
132695507.487521	-72.175340
132778702.163062	-70.143680
132861896.838602	-71.890410
132945091.514143	-71.093990
133028286.189684	-69.636040
133111480.865225	-69.958360
133194675.540765	-70.056430
133277870.216306	-70.762540
133361064.891847	-71.590390
133444259.567388	-68.448860
133527454.242928	-70.392230
133610648.918469	-71.420330
133693843.594010	-71.099240
133777038.269551	-72.672260
133860232.945092	-69.595570
133943427.620632	-71.206020
134026622.296173	-73.998340
134109816.971714	-70.885510
134193011.647255	-71.023660
134276206.322795	-70.864220
134359400.998336	-69.605070
134442595.673877	-71.649040
134525790.349418	-68.991280
134608985.024958	-74.787070
134692179.700499	-72.198100
134775374.376040	-71.198690
134858569.051581	-74.570270
134941763.727121	-68.753550
135024958.402662	-72.959310
135108153.078203	-71.072300
135191347.753744	-73.701730
135274542.429285	-73.354900
135357737.104825	-75.231610
135440931.780366	-70.763530
135524126.455907	-72.978670
135607321.131448	-71.022660
135690515.806988	-69.614590
135773710.482529	-72.684230
135856905.158070	-72.966050
135940099.833611	-71.989570
136023294.509151	-69.333960
136106489.184692	-70.969220
136189683.860233	-69.869940
136272878.535774	-67.951830
136356073.211314	-70.111760
136439267.886855	-70.089500
136522462.562396	-69.311070
136605657.237937	-69.374820
136688851.913478	-71.236840
136772046.589018	-70.782590
136855241.264559	-67.935620
136938435.940100	-71.067200
137021630.615641	-71.057870
137104825.291181	-70.952840
137188019.966722	-74.171460
137271214.642263	-71.095240
137354409.317804	-68.878780
137437603.993344	-70.463370
137520798.668885	-69.935960
137603993.344426	-68.860870
137687188.019967	-70.736550
137770382.695507	-70.778580
137853577.371048	-71.496670
137936772.046589	-71.655020
138019966.722130	-71.688390
138103161.397671	-71.028950
138186356.073211	-69.321780
138269550.748752	-71.254890
138352745.424293	-71.691720
138435940.099834	-69.500780
138519134.775374	-69.252340
138602329.450915	-75.053530
138685524.126456	-70.816800
138768718.801997	-69.658090
138851913.477537	-68.596030
138935108.153078	-69.436070
139018302.828619	-73.314560
139101497.504160	-72.905180
139184692.179700	-71.152750
139267886.855241	-71.076650
139351081.530782	-72.676500
139434276.206323	-70.934520
139517470.881864	-70.794650
139600665.557404	-70.794650
139683860.232945	-69.649150
139767054.908486	-69.942160
139850249.584027	-71.393920
139933444.259567	-71.136050
140016638.935108	-71.310310
140099833.610649	-68.675000
140183028.286190	-72.515910
140266222.961730	-69.924770
140349417.637271	-72.095980
140432612.312812	-70.523460
140515806.988353	-74.789630
140599001.663894	-74.939020
140682196.339434	-70.084500
140765391.014975	-75.105870
140848585.690516	-71.056980
140931780.366057	-72.864810
141014975.041597	-70.139280
141098169.717138	-69.307600
141181364.392679	-72.232710
141264559.068220	-67.396390
141347753.743760	-71.247720
141430948.419301	-73.096590
141514143.094842	-71.966300
141597337.770383	-73.006630
141680532.445923	-70.203860
141763727.121464	-72.776220
141846921.797005	-70.142070
141930116.472546	-70.362120
142013311.148087	-71.061200
142096505.823627	-75.133640
142179700.499168	-68.169360
142262895.174709	-69.276150
142346089.850250	-72.647310
142429284.525790	-70.952990
142512479.201331	-71.017750
142595673.876872	-68.783770
142678868.552413	-67.927440
142762063.227953	-68.678080
142845257.903494	-66.581020
142928452.579035	-69.610860
143011647.254576	-70.549730
143094841.930116	-70.906020
143178036.605657	-71.615790
143261231.281198	-71.813700
143344425.956739	-71.878410
143427620.632280	-68.525720
143510815.307820	-69.229680
143594009.983361	-69.369380
143677204.658902	-70.813810
143760399.334443	-71.156170
143843594.009983	-74.462070
143926788.685524	-68.705510
144009983.361065	-68.868350
144093178.036606	-69.833890
144176372.712146	-69.753210
144259567.387687	-73.742420
144342762.063228	-71.512590
144425956.738769	-71.228840
144509151.414310	-69.187450
144592346.089850	-73.673900
144675540.765391	-69.184950
144758735.440932	-69.362270
144841930.116473	-70.815830
144925124.792013	-72.372270
145008319.467554	-69.159900
145091514.143095	-70.230910
145174708.818636	-70.803740
145257903.494176	-75.802310
145341098.169717	-69.301070
145424292.845258	-73.306560
145507487.520799	-71.169920
145590682.196339	-69.094140
145673876.871880	-69.513590
145757071.547421	-68.350170
145840266.222962	-68.566980
145923460.898502	-70.848190
146006655.574043	-72.027130
146089850.249584	-72.163860
146173044.925125	-72.389390
146256239.600666	-70.288510
146339434.276206	-70.406060
146422628.951747	-70.391640
146505823.627288	-68.728650
146589018.302829	-71.283120
146672212.978369	-71.369780
146755407.653910	-69.651740
146838602.329451	-72.985070
146921797.004992	-71.905240
147004991.680532	-68.173280
147088186.356073	-71.447530
147171381.031614	-68.421380
147254575.707155	-69.194490
147337770.382695	-70.253400
147420965.058236	-69.897690
147504159.733777	-68.917710
147587354.409318	-69.336270
147670549.084859	-70.934710
147753743.760399	-69.451890
147836938.435940	-69.985260
147920133.111481	-71.482410
148003327.787022	-72.160870
148086522.462562	-72.952050
148169717.138103	-69.528840
148252911.813644	-72.249660
148336106.489185	-70.263760
148419301.164725	-71.699810
148502495.840266	-69.948590
148585690.515807	-70.796730
148668885.191348	-70.482350
148752079.866889	-69.777710
148835274.542429	-68.636690
148918469.217970	-69.846820
149001663.893511	-71.053200
149084858.569052	-70.102350
149168053.244592	-71.755960
149251247.920133	-70.225910
149334442.595674	-71.762700
149417637.271215	-71.642020
149500831.946755	-69.601230
149584026.622296	-71.662030
149667221.297837	-71.933160
149750415.973378	-71.578990
149833610.648918	-72.413460
149916805.324459	-73.374410
